user_id,subscription_tier,days_since_last_login,avg_session_length_mins,support_tickets_opened,churned
5056,Basic,12,22.6,1,0
5057,Pro,12,38.7,0,0
5058,Basic,13,8.3,0,0
5059,Pro,13,43.5,1,0
5060,Enterprise,10,35.9,1,0
5061,Basic,7,11.5,1,0
5062,Basic,11,14.1,0,0
5063,Pro,15,15.2,2,0
5064,Basic,10,28.0,0,0
5065,Pro,8,24.4,0,0
5066,Basic,11,24.1,2,1
5067,Basic,10,20.0,0,0
5068,Enterprise,8,26.8,1,0
5069,Pro,13,33.4,0,1
5070,Pro,7,23.7,1,1
5071,Basic,12,18.4,0,1
5072,Pro,6,34.9,2,0
5073,Basic,7,22.8,3,0
5074,Pro,7,30.5,1,1
5075,Pro,18,24.0,1,1
5076,Basic,11,35.9,0,1
5077,Basic,5,37.3,1,0
5078,Basic,15,37.0,2,1
5079,Pro,11,19.5,0,0
5080,Basic,9,19.4,0,0
5081,Pro,7,33.7,2,0
5082,Basic,9,24.4,0,1
5083,Pro,8,24.7,1,0
5084,Pro,7,18.1,2,1
5085,Basic,11,39.1,1,0
5086,Basic,10,35.4,1,0
5087,Basic,15,23.8,3,0
5088,Pro,12,18.5,1,0
5089,Pro,12,18.1,1,0
5090,Basic,8,26.3,2,0
5091,Pro,10,28.9,0,0
5092,Basic,8,16.4,1,0
5093,Basic,6,12.6,3,0
5094,Enterprise,10,25.8,1,0
5095,Basic,12,33.6,0,0
5096,Basic,6,25.7,2,0
5097,Basic,10,22.5,0,0
5098,Basic,9,13.7,3,1
5099,Basic,7,18.7,3,0
5100,Basic,11,33.8,0,0
5101,Pro,9,12.5,1,0
5102,Basic,6,42.7,0,1
5103,Basic,9,25.9,3,0
5104,Basic,9,9.1,2,0
5105,Basic,6,30.0,1,0
5106,Pro,11,29.5,1,1
5107,Enterprise,16,20.6,2,0
5108,Basic,5,34.4,4,0
5109,Pro,10,18.8,0,0
5110,Basic,9,31.3,0,1
5111,Basic,6,24.7,0,0
5112,Basic,8,22.2,0,0
5113,Basic,16,38.4,1,0
5114,Basic,10,34.8,0,0
5115,Pro,7,13.9,0,0
5116,Basic,8,28.8,2,0
5117,Enterprise,10,43.9,1,0
5118,Basic,14,38.7,2,0
5119,Basic,15,15.9,2,0
5120,Pro,6,41.0,1,1
5121,Basic,8,34.3,0,0
5122,Basic,11,14.5,0,0
5123,Pro,16,27.1,0,0
5124,Enterprise,10,29.8,0,0
5125,Pro,11,14.2,1,1
5126,Pro,10,32.1,1,0
5127,Pro,13,49.3,7,0
5128,Enterprise,11,38.7,1,0
5129,Basic,9,26.6,1,1
5130,Basic,16,22.2,2,0
5131,Basic,11,28.3,5,1
5132,Basic,8,15.2,0,0
5133,Pro,10,20.2,3,0
5134,Pro,16,5.4,0,0
5135,Basic,9,29.3,1,0
5136,Basic,6,21.6,0,1
5137,Pro,8,31.2,0,0
5138,Basic,11,26.2,0,0
5139,Pro,15,14.9,1,0
5140,Basic,10,27.0,0,0
5141,Basic,13,17.9,2,1
5142,Basic,7,41.6,0,0
5143,Basic,16,16.6,0,0
5144,Pro,11,20.3,0,0
5145,Enterprise,7,14.9,0,0
5146,Pro,8,14.0,1,1
5147,Basic,10,25.3,2,0
5148,Basic,11,12.5,2,1
5149,Pro,9,23.1,1,1
5150,Pro,13,29.3,0,0
5151,Basic,13,20.8,2,1
5152,Basic,17,3.0,2,0
5153,Pro,5,38.3,4,0
5154,Basic,15,27.7,1,1
5155,Basic,10,27.8,0,0
5156,Basic,15,22.7,1,0
5157,Basic,12,33.1,1,0
5158,Pro,13,34.4,1,0
5159,Enterprise,12,35.4,1,1
5160,Basic,12,27.7,1,1
5161,Basic,6,11.2,1,0
5162,Basic,12,29.1,0,0
5163,Basic,15,27.7,0,0
5164,Basic,8,19.5,3,0
5165,Pro,6,17.0,2,0
5166,Basic,11,30.4,1,0
5167,Basic,7,24.2,0,0
5168,Basic,5,21.1,0,0
5169,Basic,11,41.7,0,1
5170,Basic,8,31.7,1,0
5171,Basic,7,29.3,0,0
5172,Enterprise,11,37.2,1,0
5173,Basic,8,28.3,0,0
5174,Basic,11,18.0,1,0
5175,Pro,15,21.1,1,1
5176,Enterprise,12,32.3,2,1
5177,Basic,9,31.2,3,0
5178,Pro,14,29.5,4,1
5179,Basic,7,13.6,3,0
5180,Basic,14,33.1,1,0
5181,Basic,14,24.3,1,0
5182,Pro,6,31.0,2,0
5183,Pro,10,16.7,2,0
5184,Basic,8,44.7,1,1
5185,Basic,15,27.5,0,0
5186,Pro,10,20.8,2,0
5187,Basic,12,31.5,0,0
5188,Basic,9,33.6,2,0
5189,Pro,5,31.3,0,0
5190,Pro,10,15.1,2,0
5191,Pro,6,36.4,2,0
5192,Pro,8,21.6,3,1
5193,Basic,10,24.8,3,0
5194,Pro,4,2.9,1,0
5195,Pro,15,20.4,0,0
5196,Basic,4,20.3,1,0
5197,Basic,11,29.5,1,0
5198,Basic,9,19.8,2,0
5199,Basic,13,8.8,1,0
5200,Pro,12,27.4,1,0
5201,Pro,11,22.5,0,0
5202,Basic,11,17.7,1,1
5203,Basic,14,25.9,1,1
5204,Enterprise,11,7.2,1,0
5205,Basic,16,31.2,3,0
5206,Basic,12,23.2,1,0
5207,Basic,6,22.3,0,0
5208,Basic,7,34.5,1,0
5209,Basic,8,19.6,2,0
5210,Basic,6,27.6,1,0
5211,Basic,7,23.7,2,0
5212,Basic,14,57.2,2,1
5213,Basic,13,29.9,2,0
5214,Basic,11,13.6,0,0
5215,Pro,12,42.5,0,1
5216,Pro,6,35.4,0,0
5217,Basic,8,25.4,2,1
5218,Basic,14,20.6,0,0
5219,Pro,8,11.7,4,1
5220,Basic,9,29.3,0,1
5221,Basic,11,18.2,0,0
5222,Pro,12,16.2,0,1
5223,Pro,3,32.8,1,0
5224,Pro,8,40.4,1,0
5225,Basic,10,20.2,1,0
5226,Pro,7,33.1,0,0
5227,Basic,10,27.1,1,0
5228,Pro,16,28.6,0,0
5229,Basic,10,16.8,4,1
5230,Basic,12,22.9,1,0
5231,Pro,11,14.0,0,1
5232,Basic,14,12.8,0,0
5233,Basic,9,30.2,1,0
5234,Enterprise,10,19.8,1,0
5235,Basic,13,15.8,1,1
5236,Basic,13,12.9,1,1
5237,Basic,10,9.9,1,0
5238,Pro,14,5.4,0,0
5239,Pro,14,26.1,2,0
5240,Basic,7,1.0,0,0
5241,Pro,14,29.7,0,0
5242,Basic,6,29.6,3,0
5243,Pro,9,24.0,4,0
5244,Basic,6,25.7,3,1
5245,Basic,6,22.1,0,0
5246,Enterprise,11,27.3,1,0
5247,Basic,6,27.1,2,0
5248,Basic,13,38.0,0,0
5249,Basic,8,40.3,0,0
5250,Enterprise,15,40.0,0,0
5251,Basic,2,17.0,3,0
5252,Basic,7,32.6,1,0
5253,Basic,10,30.1,1,0
5254,Basic,8,18.5,0,1
5255,Basic,8,16.1,0,0
5256,Pro,17,21.2,0,1
5257,Enterprise,8,14.4,0,0
5258,Basic,5,11.1,1,0
5259,Basic,11,30.0,4,0
5260,Basic,10,25.3,1,0
5261,Basic,9,25.3,3,0
5262,Pro,12,34.3,1,1
5263,Basic,7,23.0,0,0
5264,Basic,5,33.3,3,0
5265,Pro,11,17.6,3,1
5266,Basic,8,17.5,1,0
5267,Pro,5,25.1,1,0
5268,Basic,12,46.2,0,1
5269,Pro,11,37.9,2,0
5270,Enterprise,13,36.0,2,0
5271,Pro,9,11.3,1,0
5272,Enterprise,7,26.5,1,0
5273,Basic,16,33.2,1,1
5274,Basic,7,45.9,0,0
5275,Pro,9,8.2,1,0
5276,Basic,7,32.3,0,0
5277,Basic,9,35.6,0,1
5278,Basic,11,29.5,2,1
5279,Basic,10,11.5,3,0
5280,Basic,13,27.5,2,0
5281,Basic,7,29.3,2,0
5282,Pro,8,26.8,1,0
5283,Basic,8,18.2,0,1
5284,Basic,9,16.9,0,1
5285,Basic,11,29.6,3,1
5286,Basic,10,18.2,2,0
5287,Pro,6,18.5,1,0
5288,Basic,9,23.6,0,0
5289,Basic,11,26.6,2,0
5290,Pro,10,35.4,0,0
5291,Basic,11,13.0,0,1
5292,Basic,5,12.1,0,0
5293,Basic,11,21.2,0,0
5294,Enterprise,17,7.0,1,0
5295,Basic,7,30.9,2,1
5296,Basic,10,5.1,0,1
5297,Basic,7,32.1,0,0
5298,Basic,11,36.1,1,1
5299,Basic,6,27.6,0,0
5300,Basic,7,6.4,0,0
5301,Basic,9,26.1,4,0
5302,Enterprise,14,17.0,1,0
5303,Pro,10,13.0,0,0
5304,Basic,9,30.8,0,0
5305,Pro,10,32.7,0,0
5306,Basic,7,37.9,0,0
5307,Basic,7,22.2,0,0
5308,Pro,8,26.7,1,1
5309,Pro,11,41.7,2,0
5310,Pro,15,46.0,1,0
5311,Basic,6,35.8,0,0
5312,Enterprise,13,21.5,0,0
5313,Basic,12,25.1,2,0
5314,Pro,15,23.2,0,0
5315,Enterprise,13,32.1,1,0
5316,Basic,9,16.8,1,1
5317,Pro,12,28.2,1,0
5318,Basic,10,28.3,1,1
5319,Basic,11,28.8,2,1
5320,Basic,7,14.8,6,0
5321,Basic,6,27.5,4,0
5322,Enterprise,12,42.7,3,0
5323,Pro,12,20.4,4,1
5324,Basic,12,27.6,0,0
5325,Pro,17,6.6,2,0
5326,Enterprise,11,27.5,0,0
5327,Basic,15,27.2,4,0
5328,Enterprise,9,26.2,1,0
5329,Basic,8,32.3,1,0
5330,Pro,16,22.2,2,0
5331,Basic,5,36.8,1,1
5332,Basic,10,16.2,1,0
5333,Basic,5,39.4,0,0
5334,Pro,6,27.1,1,0
5335,Basic,14,24.3,2,0
5336,Basic,7,10.7,0,0
5337,Basic,10,13.9,2,0
5338,Enterprise,11,28.5,2,0
5339,Basic,8,17.8,0,0
5340,Basic,5,35.0,2,0
5341,Basic,14,27.9,2,0
5342,Basic,10,10.7,3,0
5343,Pro,12,32.6,1,0
5344,Pro,8,23.4,1,0
5345,Basic,11,24.5,1,0
5346,Basic,7,35.4,2,0
5347,Pro,10,11.1,2,0
5348,Basic,12,13.8,2,0
5349,Pro,12,28.3,1,0
5350,Pro,18,8.0,1,1
5351,Pro,8,18.9,1,0
5352,Basic,3,34.8,2,0
5353,Basic,15,23.9,3,1
5354,Enterprise,11,11.3,2,1
5355,Basic,15,26.9,1,0
5356,Pro,9,21.0,0,0
5357,Basic,8,18.0,4,0
5358,Pro,7,60.6,0,0
5359,Basic,7,30.7,2,0
5360,Basic,9,22.2,2,0
5361,Basic,13,34.0,2,0
5362,Pro,7,22.1,2,1
5363,Pro,12,19.8,2,1
5364,Basic,9,28.0,0,0
5365,Basic,7,30.1,0,0
5366,Pro,8,34.3,1,1
5367,Basic,10,39.2,1,1
5368,Basic,8,36.9,1,1
5369,Basic,12,33.6,1,0
5370,Basic,4,34.6,1,0
5371,Basic,12,36.8,1,0
5372,Basic,5,32.1,0,1
5373,Basic,9,9.1,1,0
5374,Basic,10,30.0,2,0
5375,Basic,10,38.8,3,0
5376,Basic,12,17.0,1,0
5377,Basic,10,21.1,2,1
5378,Pro,9,24.4,4,0
5379,Basic,12,26.9,0,0
5380,Basic,11,19.4,1,1
5381,Basic,11,25.6,1,0
5382,Basic,9,30.1,4,1
5383,Basic,9,4.9,0,0
5384,Basic,12,25.7,1,0
5385,Pro,10,21.2,1,0
5386,Basic,11,7.9,2,0
5387,Enterprise,10,30.6,1,0
5388,Basic,11,28.1,2,1
5389,Basic,12,26.6,1,0
5390,Basic,7,31.1,1,0
5391,Basic,9,28.2,1,1
5392,Basic,6,17.6,0,0
5393,Pro,10,32.2,0,0
5394,Basic,8,33.9,1,0
5395,Enterprise,1,14.1,2,0
5396,Pro,5,33.8,1,0
5397,Basic,14,22.2,0,1
5398,Basic,14,31.1,2,0
5399,Basic,9,26.5,1,0
5400,Basic,5,23.3,2,0
5401,Basic,15,30.4,1,0
5402,Basic,9,21.7,2,1
5403,Basic,12,35.8,0,0
5404,Basic,11,37.4,3,1
5405,Enterprise,13,19.5,0,0
5406,Pro,10,23.3,3,0
5407,Enterprise,13,21.3,2,1
5408,Basic,7,28.8,0,0
5409,Basic,8,38.1,0,0
5410,Basic,10,8.3,1,1
5411,Basic,11,10.8,1,0
5412,Basic,4,24.2,1,0
5413,Pro,11,26.9,1,0
5414,Pro,8,15.6,1,0
5415,Basic,13,26.8,4,0
5416,Basic,10,17.6,5,1
5417,Basic,8,20.5,0,0
5418,Basic,12,37.7,0,1
5419,Basic,4,21.6,0,0
5420,Basic,10,21.4,4,0
5421,Basic,12,26.3,1,0
5422,Enterprise,9,35.9,3,0
5423,Basic,15,24.6,1,0
5424,Pro,8,19.4,1,0
5425,Basic,8,30.8,2,1
5426,Basic,12,33.1,2,0
5427,Basic,9,36.4,1,1
5428,Basic,8,24.6,0,0
5429,Basic,15,29.8,1,0
5430,Pro,15,32.9,2,1
5431,Pro,14,26.8,2,1
5432,Basic,8,38.2,0,0
5433,Basic,9,31.5,1,0
5434,Enterprise,8,43.8,2,0
5435,Basic,8,34.2,3,0
5436,Basic,9,5.7,3,1
5437,Basic,10,21.0,0,0
5438,Pro,9,8.8,1,0
5439,Enterprise,7,18.6,2,0
5440,Basic,9,21.3,2,0
5441,Pro,15,33.7,3,0
5442,Pro,10,20.6,1,1
5443,Basic,6,38.9,1,0
5444,Basic,17,18.3,2,1
5445,Basic,7,22.1,2,1
5446,Enterprise,8,12.6,1,0
5447,Basic,9,39.4,0,0
5448,Pro,12,40.8,0,0
5449,Basic,17,23.7,2,0
5450,Pro,13,10.2,1,0
5451,Basic,9,22.9,1,1
5452,Basic,8,27.3,1,1
5453,Pro,13,18.7,1,0
5454,Pro,10,48.5,2,0
5455,Pro,13,43.3,0,0
5456,Basic,7,7.5,2,0
5457,Pro,7,13.5,1,0
5458,Basic,10,29.6,1,0
5459,Basic,6,14.3,2,0
5460,Basic,7,26.8,2,0
5461,Basic,6,25.1,1,0
5462,Basic,14,24.6,1,1
5463,Enterprise,14,35.2,0,0
5464,Basic,9,43.1,1,0
5465,Pro,9,29.0,1,0
5466,Basic,11,12.9,1,0
5467,Basic,15,26.4,2,0
5468,Basic,9,19.2,1,1
5469,Enterprise,12,44.9,0,0
5470,Pro,16,31.9,1,0
5471,Enterprise,17,29.0,3,1
5472,Enterprise,13,31.5,3,0
5473,Basic,13,24.6,0,0
5474,Basic,5,37.5,2,0
5475,Pro,16,19.3,0,0
5476,Basic,13,34.6,2,0
5477,Basic,10,40.9,3,0
5478,Basic,6,16.9,0,0
5479,Basic,6,28.4,1,0
5480,Basic,9,29.2,1,0
5481,Basic,14,14.3,1,0
5482,Basic,8,11.3,0,0
5483,Basic,10,15.8,1,1
5484,Basic,10,24.5,2,1
5485,Basic,9,29.2,2,0
5486,Pro,11,21.3,2,1
5487,Basic,14,44.3,2,0
5488,Basic,11,35.3,2,1
5489,Pro,13,29.5,0,0
5490,Basic,5,20.7,3,0
5491,Basic,8,25.7,2,1
5492,Pro,15,36.0,0,1
5493,Basic,12,34.2,5,0
5494,Pro,11,34.1,2,1
5495,Pro,6,22.0,1,0
5496,Pro,9,19.8,2,0
5497,Basic,9,10.7,2,0
5498,Basic,17,30.3,1,0
5499,Basic,8,9.8,0,0
5500,Basic,7,24.8,1,1
5501,Basic,6,20.8,3,0
5502,Basic,7,27.2,0,0
5503,Basic,11,36.7,1,0
5504,Basic,9,38.5,3,0
5505,Basic,6,32.0,1,0
5506,Basic,10,17.4,0,0
5507,Pro,11,24.8,1,0
5508,Basic,9,16.3,1,1
5509,Basic,14,18.5,0,0
5510,Enterprise,11,29.8,1,0
5511,Basic,7,15.3,0,0
5512,Basic,10,20.5,1,0
5513,Basic,10,14.3,1,0
5514,Pro,9,31.6,2,0
5515,Basic,13,21.4,2,0
5516,Basic,10,2.8,2,1
5517,Basic,7,41.3,1,0
5518,Pro,11,35.1,1,1
5519,Basic,11,4.8,1,0
5520,Basic,8,32.3,1,0
5521,Pro,16,40.2,3,0
5522,Basic,12,23.1,2,1
5523,Pro,14,26.5,3,0
5524,Basic,8,21.8,2,0
5525,Pro,16,30.2,3,1
5526,Basic,15,35.3,1,0
5527,Pro,6,13.1,2,0
5528,Enterprise,11,17.9,1,0
5529,Basic,9,26.0,0,0
5530,Basic,7,28.1,1,1
5531,Basic,12,29.1,1,0
5532,Basic,17,23.1,3,1
5533,Basic,12,16.2,2,0
5534,Basic,11,34.9,1,0
5535,Basic,13,12.8,1,0
5536,Basic,9,20.1,2,0
5537,Basic,9,25.2,0,0
5538,Pro,11,29.9,3,0
5539,Basic,10,22.1,0,0
5540,Basic,7,32.5,1,1
5541,Basic,8,37.5,0,1
5542,Basic,10,18.8,1,0
5543,Basic,9,28.9,0,0
5544,Basic,15,27.5,1,0
5545,Basic,13,21.6,0,0
5546,Pro,6,5.9,0,1
5547,Basic,8,28.5,0,0
5548,Pro,9,29.6,2,0
5549,Pro,12,35.9,1,0
5550,Pro,9,21.6,0,0
5551,Enterprise,6,18.3,0,0
5552,Basic,6,15.9,2,0
5553,Basic,11,1.0,1,0
5554,Pro,7,21.0,1,0
5555,Basic,11,52.7,2,0
5556,Basic,11,37.7,3,0
5557,Pro,7,15.1,0,0
5558,Pro,5,19.9,2,0
5559,Enterprise,11,19.8,1,0
5560,Enterprise,8,39.0,1,0
5561,Pro,12,47.2,1,0
5562,Basic,14,25.9,3,1
5563,Pro,11,27.6,2,0
5564,Basic,9,30.2,0,0
5565,Basic,8,24.8,1,1
5566,Pro,9,27.8,1,0
5567,Basic,12,25.5,1,0
5568,Basic,9,29.8,0,0
5569,Basic,11,5.0,1,0
5570,Pro,11,20.2,1,0
5571,Basic,10,13.2,4,1
5572,Pro,5,31.9,1,0
5573,Basic,10,17.1,2,1
5574,Pro,12,9.4,1,1
5575,Pro,8,7.1,1,0
5576,Basic,9,29.5,1,0
5577,Basic,5,15.7,2,0
5578,Basic,10,23.6,0,0
5579,Enterprise,11,40.8,0,0
5580,Pro,14,28.8,2,1
5581,Enterprise,15,19.9,2,0
5582,Basic,11,13.2,2,0
5583,Pro,10,29.3,2,1
5584,Pro,7,23.7,4,0
5585,Pro,12,30.8,0,0
5586,Enterprise,7,1.2,2,0
5587,Basic,10,36.4,0,0
5588,Basic,11,7.9,0,1
5589,Pro,15,20.2,1,1
5590,Pro,8,38.9,2,0
5591,Basic,8,2.7,0,0
5592,Basic,9,24.1,0,0
5593,Basic,14,22.3,0,0
5594,Basic,11,24.7,0,0
5595,Basic,7,28.6,1,0
5596,Pro,11,25.2,0,0
5597,Pro,8,11.6,0,1
5598,Basic,8,26.0,0,0
5599,Basic,7,24.8,4,0
5600,Basic,4,24.4,1,0
5601,Basic,14,45.9,1,0
5602,Pro,10,38.4,1,0
5603,Enterprise,13,43.3,1,0
5604,Basic,8,28.4,1,1
5605,Pro,2,42.9,2,0
5606,Pro,8,16.4,2,0
5607,Pro,9,21.4,3,0
5608,Basic,13,19.2,2,1
5609,Enterprise,6,20.0,1,0
5610,Basic,11,25.4,0,0
5611,Basic,14,27.0,2,0
5612,Basic,9,29.3,0,0
5613,Basic,8,42.4,1,0
5614,Basic,9,9.8,3,0
5615,Basic,15,12.9,3,1
5616,Basic,12,1.0,1,1
5617,Pro,9,16.6,1,1
5618,Pro,15,20.6,0,0
5619,Basic,10,18.0,0,0
5620,Pro,13,13.6,0,0
5621,Pro,11,25.9,0,1
5622,Pro,12,21.1,1,1
5623,Basic,11,16.2,1,0
5624,Pro,9,26.5,2,1
5625,Enterprise,5,19.3,1,0
5626,Pro,12,36.6,2,1
5627,Basic,4,23.4,1,0
5628,Basic,14,21.5,1,1
5629,Pro,8,27.6,1,1
5630,Basic,13,4.9,0,0
5631,Basic,8,37.1,0,1
5632,Basic,11,32.8,0,0
5633,Pro,10,17.1,1,0
5634,Pro,7,13.7,1,0
5635,Basic,12,14.9,0,0
5636,Enterprise,12,10.9,1,1
5637,Basic,7,8.0,1,0
5638,Pro,11,10.6,1,0
5639,Pro,10,1.0,2,0
5640,Pro,10,21.4,1,0
5641,Enterprise,13,23.6,0,0
5642,Basic,5,37.8,3,0
5643,Pro,8,34.9,1,0
5644,Basic,8,17.7,0,0
5645,Pro,11,22.5,3,1
5646,Pro,9,36.0,0,0
5647,Pro,18,20.5,3,1
5648,Basic,10,26.7,2,0
5649,Pro,9,18.9,2,0
5650,Basic,8,25.4,0,1
5651,Basic,11,25.8,1,0
5652,Pro,8,21.5,1,0
5653,Basic,7,35.7,0,0
5654,Pro,10,16.4,2,0
5655,Basic,15,26.2,1,1
5656,Basic,11,42.8,0,0
5657,Pro,13,28.1,0,0
5658,Basic,4,17.0,0,0
5659,Basic,12,28.5,4,0
5660,Pro,8,49.3,5,1
5661,Basic,6,25.4,3,1
5662,Pro,9,32.9,2,0
5663,Basic,11,25.1,1,0
5664,Pro,12,27.8,1,0
5665,Pro,8,24.2,1,0
5666,Pro,14,14.8,1,0
5667,Basic,16,28.7,0,1
5668,Pro,7,12.8,0,1
5669,Pro,10,21.9,0,1
5670,Pro,13,44.1,2,0
5671,Basic,5,24.3,0,1
5672,Pro,8,15.8,1,0
5673,Pro,7,27.4,2,0
5674,Basic,11,19.5,0,0
5675,Basic,12,26.1,1,0
5676,Pro,18,13.2,0,1
5677,Basic,14,32.8,0,0
5678,Enterprise,8,26.2,2,0
5679,Pro,12,15.0,1,0
5680,Pro,8,28.6,1,1
5681,Basic,11,44.4,2,1
5682,Basic,8,17.0,0,0
5683,Enterprise,9,32.6,0,0
5684,Basic,9,29.2,0,1
5685,Pro,9,29.0,2,0
5686,Basic,17,34.0,0,1
5687,Basic,10,22.2,2,1
5688,Basic,15,26.5,1,0
5689,Basic,5,26.0,1,0
5690,Enterprise,10,16.4,2,0
5691,Basic,7,29.6,0,0
5692,Basic,15,21.4,3,1
5693,Basic,14,43.3,1,1
5694,Basic,11,19.9,1,1
5695,Basic,14,11.8,0,0
5696,Pro,7,36.2,5,0
5697,Basic,8,17.6,0,0
5698,Basic,5,12.9,0,1
5699,Basic,12,28.9,1,1
5700,Enterprise,6,38.3,1,0
5701,Basic,14,32.4,2,0
5702,Basic,11,19.3,0,0
5703,Pro,8,26.3,1,0
5704,Basic,9,22.1,1,0
5705,Basic,12,41.6,0,0
5706,Basic,15,20.6,2,1
5707,Pro,4,26.0,1,0
5708,Basic,10,26.7,0,1
5709,Pro,9,13.4,1,0
5710,Pro,9,23.1,1,0
5711,Basic,5,23.2,0,0
5712,Basic,8,38.8,1,0
5713,Basic,7,27.0,4,1
5714,Pro,8,21.2,3,0
5715,Basic,7,23.5,1,0
5716,Basic,11,24.3,1,1
5717,Basic,18,24.6,0,1
5718,Enterprise,9,34.3,1,0
5719,Basic,13,34.8,0,0
5720,Enterprise,12,15.1,0,0
5721,Basic,4,35.7,1,0
5722,Basic,9,32.5,1,0
5723,Basic,7,24.5,1,1
5724,Basic,12,10.3,1,0
5725,Basic,10,27.1,5,0
5726,Basic,6,21.5,5,1
5727,Enterprise,9,30.5,3,1
5728,Pro,12,31.5,2,0
5729,Pro,10,38.2,1,0
5730,Basic,5,14.4,2,0
5731,Basic,7,46.4,1,0
5732,Basic,16,34.0,0,0
5733,Pro,9,32.1,3,0
5734,Enterprise,6,44.2,2,0
5735,Basic,10,28.2,0,0
5736,Basic,16,35.3,0,0
5737,Basic,10,26.7,1,1
5738,Basic,10,33.4,0,0
5739,Basic,9,36.6,3,1
5740,Pro,11,35.6,0,0
5741,Pro,13,9.9,1,1
5742,Basic,11,20.9,2,0
5743,Basic,14,36.7,2,0
5744,Enterprise,13,30.0,3,0
5745,Basic,12,24.5,1,1
5746,Basic,8,30.1,0,1
5747,Basic,11,14.0,1,1
5748,Basic,12,32.9,1,0
5749,Basic,7,28.7,0,0
5750,Pro,9,25.9,0,0
5751,Basic,12,23.2,2,0
5752,Basic,14,27.3,1,1
5753,Pro,15,22.3,1,0
5754,Basic,10,21.8,2,1
5755,Pro,7,42.9,1,0
5756,Pro,10,9.1,2,0
5757,Basic,6,9.3,1,0
5758,Pro,12,32.8,0,0
5759,Basic,5,12.8,0,0
5760,Enterprise,9,5.0,0,1
5761,Basic,9,35.1,1,0
5762,Enterprise,10,37.6,2,0
5763,Pro,8,11.9,1,0
5764,Basic,7,7.0,2,1
5765,Basic,8,12.8,0,0
5766,Enterprise,16,18.0,4,0
5767,Pro,10,44.1,1,0
5768,Basic,11,20.7,0,0
5769,Pro,9,33.3,3,0
5770,Basic,16,32.2,0,0
5771,Basic,14,38.2,2,0
5772,Basic,8,18.7,1,0
5773,Basic,7,24.9,3,1
5774,Pro,13,22.8,2,0
5775,Basic,13,30.4,1,1
5776,Pro,12,37.2,1,0
5777,Basic,10,46.8,1,0
5778,Basic,10,21.1,1,0
5779,Basic,9,26.4,1,0
5780,Basic,10,33.7,3,0
5781,Basic,16,31.1,2,0
5782,Basic,8,42.2,1,0
5783,Basic,5,23.9,1,0
5784,Basic,7,21.0,1,0
5785,Basic,11,38.8,3,1
5786,Basic,9,28.0,0,1
5787,Pro,5,30.4,1,0
5788,Enterprise,12,24.3,3,0
5789,Basic,11,34.3,1,1
5790,Basic,6,16.3,1,1
5791,Basic,11,20.4,1,1
5792,Enterprise,9,1.0,1,0
5793,Basic,12,18.7,2,0
5794,Basic,7,34.3,1,0
5795,Basic,6,25.5,1,1
5796,Basic,5,15.8,1,1
5797,Basic,10,39.3,0,0
5798,Pro,12,26.4,2,0
5799,Basic,8,41.9,2,0
5800,Pro,10,33.6,2,1
5801,Basic,10,26.9,2,1
5802,Basic,6,43.4,3,0
5803,Enterprise,13,21.3,2,0
5804,Basic,10,14.1,2,0
5805,Pro,12,41.0,1,0
5806,Basic,14,31.0,3,1
5807,Basic,12,38.9,1,0
5808,Enterprise,14,33.8,3,0
5809,Basic,12,41.4,1,0
5810,Pro,9,19.9,1,0
5811,Basic,12,23.1,1,0
5812,Pro,7,23.0,1,0
5813,Basic,9,23.1,2,1
5814,Basic,11,9.3,0,1
5815,Pro,8,26.6,0,0
5816,Enterprise,12,32.9,3,0
5817,Enterprise,10,18.2,4,0
5818,Pro,8,15.9,1,1
5819,Pro,13,23.6,0,1
5820,Basic,10,32.8,3,0
5821,Basic,17,14.2,0,0
5822,Basic,12,48.4,0,0
5823,Basic,9,12.0,1,0
5824,Basic,10,19.3,1,0
5825,Basic,10,36.3,3,1
5826,Basic,7,34.7,0,0
5827,Pro,6,33.8,2,0
5828,Basic,8,18.1,1,1
5829,Basic,11,20.0,2,0
5830,Basic,10,16.4,0,1
5831,Pro,13,21.8,1,0
5832,Pro,8,28.8,2,0
5833,Pro,9,16.4,1,0
5834,Basic,15,7.5,0,0
5835,Basic,5,36.7,3,0
5836,Basic,9,23.2,0,0
5837,Basic,16,32.5,0,0
5838,Basic,10,21.9,2,1
5839,Basic,9,30.4,0,0
5840,Basic,13,48.3,0,0
5841,Enterprise,6,13.6,1,1
5842,Enterprise,12,17.2,5,1
5843,Basic,11,16.0,1,0
5844,Basic,10,46.0,0,0
5845,Basic,20,24.8,0,0
5846,Basic,9,33.9,1,0
5847,Enterprise,3,1.0,0,0
5848,Basic,10,28.7,2,0
5849,Pro,12,21.4,1,1
5850,Basic,14,38.9,0,0
5851,Enterprise,7,31.6,1,0
5852,Basic,4,20.8,4,0
5853,Pro,15,40.8,0,0
5854,Basic,6,41.7,1,0
5855,Pro,9,40.1,0,0
5856,Basic,5,32.6,0,0
5857,Basic,11,22.2,1,1
5858,Enterprise,10,27.3,0,0
5859,Enterprise,15,20.8,2,0
5860,Pro,7,27.2,1,1
5861,Pro,9,19.1,0,1
5862,Pro,10,23.3,0,0
5863,Basic,12,46.4,2,1
5864,Basic,4,28.1,2,0
5865,Basic,8,20.7,1,0
5866,Pro,8,14.0,0,0
5867,Basic,7,24.0,3,0
